emp_no,first_name,last_name,to_date,dept_name
97885,Seshu,Edelhoff,9999-01-01,Sales
97918,Adel,Pollacia,9999-01-01,Sales
97938,Aiichiro,Plavsic,9999-01-01,Sales
98017,Sachio,Gils,9999-01-01,Sales
98018,Yongdong,Pileggi,9999-01-01,Sales
98060,Tzvetan,Speckmann,9999-01-01,Sales
98128,Kazuhisa,Ambroszkiewicz,9999-01-01,Sales
98169,Bedrich,Luft,1989-09-19,Sales
98173,Irena,Ambroszkiewicz,1994-08-03,Sales
98183,Masami,Besselaar,9999-01-01,Sales
98199,Sadun,Felcyn,1988-11-28,Sales
98270,Kinh,Kawashimo,1993-04-22,Sales
98307,Douadi,Leijenhorst,9999-01-01,Sales
98377,Steve,Flanders,9999-01-01,Sales
98485,Chiradeep,Homond,9999-01-01,Sales
98663,Serenella,Segond,9999-01-01,Sales
98697,JiYoung,Harbusch,9999-01-01,Sales
98713,Stabislas,Luit,9999-01-01,Sales
98753,Franziska,Murillo,9999-01-01,Sales
98807,Aloys,Hanratty,9999-01-01,Sales
98958,Jaideep,Denos,2000-08-23,Sales
98996,Parke,Kalloufi,9999-01-01,Sales
99014,Adly,Siprelle,9999-01-01,Sales
99023,Gill,Kusakabe,9999-01-01,Sales
99026,Zhongwei,Broomell,1991-10-06,Sales
99040,Danil,Kalorkoti,1997-05-01,Sales
99050,Stevo,Krichel,9999-01-01,Sales
99221,Masamitsu,Fiebach,1998-02-13,Sales
99272,Yuriy,Birge,9999-01-01,Sales
99296,Jaewoo,Kushner,1987-09-03,Sales
99307,Moto,Thibadeau,9999-01-01,Sales
99400,Hitomi,Decaestecker,9999-01-01,Sales
99431,Prodip,Kusalik,1999-03-22,Sales
99438,Vidar,Prochazka,9999-01-01,Sales
99443,Zita,Woycyznski,9999-01-01,Sales
99451,Guenter,Riexinger,9999-01-01,Sales
99481,Arnd,Akaboshi,9999-01-01,Sales
99495,Tayeb,Alblas,2001-07-30,Sales
99532,Percy,Picco,1989-03-09,Sales
99550,Tsvetan,Hebert,1993-07-09,Sales
99592,Jayson,Rubsam,1993-05-29,Sales
99643,Beshir,Babu,9999-01-01,Sales
99671,Tsuneo,Leppanen,9999-01-01,Sales
99681,Henk,Tramer,9999-01-01,Sales
99716,Luerbio,Casperson,1989-05-18,Sales
99719,Sreekrishna,Ramamoorthy,9999-01-01,Sales
99729,Dmitri,Porenta,9999-01-01,Sales
99740,Adly,Wiegley,1994-03-10,Sales
99769,Xinyu,Winter,9999-01-01,Sales
99775,Shigeaki,Denis,1999-12-10,Sales
99792,Kensyu,Calkin,2001-04-30,Sales
99966,Masali,Ferretti,9999-01-01,Sales
99972,Jaana,Schaaf,9999-01-01,Sales
100024,Godehard,Pelz,9999-01-01,Sales
100042,Raimond,Turnbull,9999-01-01,Sales
100108,Kwangho,Underwood,1995-07-30,Sales
100142,Terresa,Isard,9999-01-01,Sales
100246,Berna,Jording,1992-10-09,Sales
100274,Fei,Miyakawa,9999-01-01,Sales
100279,Mingdong,Gustavson,9999-01-01,Sales
100317,Xiaopeng,Lorys,9999-01-01,Sales
100347,Otmar,Gajiwala,1988-03-22,Sales
100395,Sadun,Kavraki,1990-05-25,Sales
100406,Yoshinari,Coors,9999-01-01,Sales
100436,Subhankar,Gini,1995-08-04,Sales
100444,Arno,Itzigehl,9999-01-01,Sales
100486,Radhakrishnan,Maksimenko,9999-01-01,Sales
100492,Vincent,Tibblin,2001-04-30,Sales
100513,Kenroku,Walston,1996-10-07,Sales
100534,Aamer,Luga,9999-01-01,Sales
100555,Lucien,Gecsel,9999-01-01,Sales
100574,Lucien,Bennet,2000-02-14,Sales
100673,Giri,Jiang,9999-01-01,Sales
100686,True,Beausoleil,9999-01-01,Sales
100725,Zvonko,Maliniak,1998-02-18,Sales
100746,Heather,Rehfuss,9999-01-01,Sales
100933,Uli,Taneja,9999-01-01,Sales
100965,Lucian,Bultermann,9999-01-01,Sales
100998,Breannda,Portugali,9999-01-01,Sales
101098,Maya,Norsworthy,1987-07-23,Sales
101123,Henk,Wossner,9999-01-01,Sales
101133,Val,Heuter,1999-09-16,Sales
101153,Manohar,Gill,9999-01-01,Sales
101172,Nevio,Schoegge,9999-01-01,Sales
101180,Subhada,Przulj,9999-01-01,Sales
101239,Toshimori,Khalil,9999-01-01,Sales
101240,Oldrich,Perin,9999-01-01,Sales
101249,Dinkar,Krider,1995-07-09,Sales
101265,Emran,Pluym,1998-03-24,Sales
101378,Reinhold,Monkewich,1994-07-04,Sales
101414,Xiaoheng,DasSarma,9999-01-01,Sales
101445,Remzi,Dehkordi,9999-01-01,Sales
101505,Dietrich,Gornas,9999-01-01,Sales
101564,Gay,Liedekerke,1999-10-10,Sales
101587,Hironobu,Puppo,9999-01-01,Sales
101608,Girolamo,Mundy,9999-01-01,Sales
101628,Sudharsan,Bardell,1998-05-06,Sales
101656,Yaghout,Kornyak,9999-01-01,Sales
101690,Dante,Lally,9999-01-01,Sales
101709,Zine,Leslie,1999-08-07,Sales
101785,Noritoshi,Katalagarianos,1991-09-21,Sales
101833,Cordelia,Couchot,9999-01-01,Sales
101848,Jouko,Kolinko,1996-04-25,Sales
101869,Zhanqiu,Siprelle,9999-01-01,Sales
101878,Tetsushi,Stroustrup,9999-01-01,Sales
102037,Yongqiao,Borovoy,2000-03-18,Sales
102115,Keiichiro,Kobara,1987-03-17,Sales
102388,Takanari,Ponthieu,1997-02-10,Sales
102405,Kagan,Danlos,9999-01-01,Sales
102410,Boalin,Alpay,1990-09-23,Sales
102433,Arch,Peek,9999-01-01,Sales
102440,Yucai,Farrow,9999-01-01,Sales
102456,Leni,Kaminger,1998-02-23,Sales
102479,Serap,Facello,9999-01-01,Sales
102673,Stamatina,Vigier,9999-01-01,Sales
102682,Oscar,Reutenauer,9999-01-01,Sales
102692,Saniya,Lindenbaum,9999-01-01,Sales
102728,Make,Jiang,9999-01-01,Sales
102741,Palash,Naumovich,9999-01-01,Sales
102810,Jiafu,Birsak,9999-01-01,Sales
102870,Marsal,Alpay,9999-01-01,Sales
102942,Gretta,Vilarrasa,9999-01-01,Sales
102962,Chirstian,Kobara,9999-01-01,Sales
103039,Premsyl,Camarinopoulos,2000-04-09,Sales
103042,Berthier,Masand,1988-09-13,Sales
103156,Yahiko,Schiper,9999-01-01,Sales
103164,Valeska,Chiola,1995-02-02,Sales
103276,Takahito,Bernardinello,2001-12-09,Sales
103358,Takushi,Legleitner,9999-01-01,Sales
103375,Khue,Fioravanti,9999-01-01,Sales
103398,Nikolaos,Schreiter,9999-01-01,Sales
103467,Kwangyoen,Glinert,9999-01-01,Sales
103575,Ugo,Verhaegen,9999-01-01,Sales
103585,Juichirou,Dusink,9999-01-01,Sales
103591,Moni,Vakili,9999-01-01,Sales
103595,Zhensheng,Hutton,9999-01-01,Sales
103621,Yuqun,Vidya,2000-09-16,Sales
103776,Franziska,Ashish,9999-01-01,Sales
103782,Sigeru,Baez,9999-01-01,Sales
103898,Saeed,Rosin,9999-01-01,Sales
103926,Jiafu,Camarinopoulos,9999-01-01,Sales
103961,Gurbir,Suermann,1992-12-21,Sales
104011,Masanao,Journel,9999-01-01,Sales
104029,Alper,Pagter,9999-01-01,Sales
104035,Sivanarayana,Chandrasekhar,9999-01-01,Sales
104073,Vitali,Peral,9999-01-01,Sales
104091,Shrikanth,Mawatari,9999-01-01,Sales
104135,Yaghout,Servi,1999-11-30,Sales
104203,Shigenori,Gyorkos,1999-08-12,Sales
104212,Bedrich,Driscoll,9999-01-01,Sales
104223,Mantis,Waymire,1993-06-30,Sales
104312,Suzette,Hettesheimer,2002-05-18,Sales
104352,Xiaoheng,Samarati,9999-01-01,Sales
104363,Mansur,Xiaoshan,9999-01-01,Sales
104402,Gonzalo,Molenaar,9999-01-01,Sales
104404,Yoshinari,Usery,9999-01-01,Sales
104520,Vishv,Neimat,9999-01-01,Sales
104536,Shooichi,Ernst,9999-01-01,Sales
104610,Fusako,Peak,9999-01-01,Sales
104656,Margo,Walston,1998-03-31,Sales
104682,Toshimori,Speek,9999-01-01,Sales
104710,Munenori,Trogemann,9999-01-01,Sales
104765,Giordano,Samarati,1999-03-22,Sales
104772,Yannik,VanScheik,9999-01-01,Sales
104812,Hideo,Fujisawa,1988-06-12,Sales
104858,Jiong,Isaak,1989-04-14,Sales
104866,Anestis,Gelosh,9999-01-01,Sales
104870,Nectarios,Peltason,9999-01-01,Sales
104931,Kristin,Delaune,9999-01-01,Sales
105002,Jingling,Millington,9999-01-01,Sales
105060,Manu,Rosin,9999-01-01,Sales
105073,Miyeon,Pietracaprina,1996-05-15,Sales
105138,Siddarth,Peroz,1994-01-31,Sales
105154,Lenore,Montemayor,1997-07-10,Sales
105204,Ennio,Schaad,9999-01-01,Sales
105226,Murthy,Menyhert,9999-01-01,Sales
105264,Chrisa,Simkin,9999-01-01,Sales
105296,Conor,Peha,9999-01-01,Sales
105396,Sajjan,Strehl,9999-01-01,Sales
105441,Abdelghani,Haldar,9999-01-01,Sales
105489,Jasminko,Sadowski,9999-01-01,Sales
105521,Toshiko,Hofman,9999-01-01,Sales
105572,Vivian,Haldar,9999-01-01,Sales
105595,Gino,Hmelo,9999-01-01,Sales
105603,Masoud,Sommer,9999-01-01,Sales
105634,Szabolcs,Mullainathan,9999-01-01,Sales
105662,Jinpo,Hoogerwoord,9999-01-01,Sales
105665,Tonia,Falco,9999-01-01,Sales
105722,Maik,Riefers,9999-01-01,Sales
105766,Boutros,Callaway,9999-01-01,Sales
105789,Qingxiang,Fordan,9999-01-01,Sales
105800,Golgen,Baig,9999-01-01,Sales
105841,Jessie,Spelt,2000-11-15,Sales
105852,Filipe,Beetstra,9999-01-01,Sales
105886,Stafford,Mitchem,9999-01-01,Sales
105921,Willard,Gubsky,9999-01-01,Sales
105934,Gor,Langford,1992-04-30,Sales
106011,Youpyo,Takanami,9999-01-01,Sales
106036,Radoslaw,Puppe,1994-06-30,Sales
106049,Tran,Zhang,9999-01-01,Sales
106133,Guadalupe,Heijenga,1990-11-27,Sales
106143,Kristina,Pashtan,1989-03-17,Sales
106186,Gonzalo,Sewelson,9999-01-01,Sales
106187,Kazuyasu,Rassart,9999-01-01,Sales
106254,Gian,Lowrie,9999-01-01,Sales
106255,Luigi,Furedi,9999-01-01,Sales
106293,Froduald,Schicker,9999-01-01,Sales
106371,DAIDA,Ratzlaff,1997-02-01,Sales
106383,Yechezkel,Denny,9999-01-01,Sales
106435,Collette,Christ,9999-01-01,Sales
106447,Tadanori,Herber,9999-01-01,Sales
106482,Alselm,Selenyi,9999-01-01,Sales
106577,Florina,Orsini,2002-03-04,Sales
106630,Vojin,Maliniak,9999-01-01,Sales
106678,Vishwani,Oppitz,9999-01-01,Sales
106770,LiMin,Srimani,1998-10-07,Sales
106779,Akemi,Conta,2001-04-09,Sales
106836,Yurii,Ghemri,9999-01-01,Sales
106837,Elvia,Nitto,1997-11-06,Sales
106838,Hatem,Luke,9999-01-01,Sales
106877,Temple,Hemaspaandra,9999-01-01,Sales
106897,Susanna,Chaudhury,9999-01-01,Sales
106935,Kazuhiko,Farrow,9999-01-01,Sales
106946,Oksana,Luiz,9999-01-01,Sales
107019,Noritoshi,Majewski,9999-01-01,Sales
107053,Chinho,Macedo,9999-01-01,Sales
107097,Kitty,Badache,1993-12-12,Sales
107113,Sushant,VanScheik,9999-01-01,Sales
107257,Rosine,Czaja,1988-02-23,Sales
107258,Parviz,Zaumen,9999-01-01,Sales
107293,Haldon,Ballarin,9999-01-01,Sales
107307,Eberhardt,Boyle,9999-01-01,Sales
107325,Demin,Sherertz,1994-01-21,Sales
107330,Navid,Bednarek,9999-01-01,Sales
107333,Menkae,Frezza,1990-09-29,Sales
107359,Xiong,Lamma,9999-01-01,Sales
107380,Matt,Demos,9999-01-01,Sales
107383,Heon,Pargas,9999-01-01,Sales
107406,Chanjung,Bernick,9999-01-01,Sales
107474,Taiji,Goodrum,9999-01-01,Sales
107500,Karoline,Masada,1991-06-10,Sales
107508,Rajmohan,Mapelli,9999-01-01,Sales
107517,Haldon,Nannarelli,9999-01-01,Sales
107540,Jaques,Soloway,9999-01-01,Sales
107554,Zvonko,Conry,9999-01-01,Sales
107684,Uma,Chandrasekhar,9999-01-01,Sales
107693,Kenton,Bharadwaj,9999-01-01,Sales
107712,Sumant,Birjandi,9999-01-01,Sales
107747,Cathie,Erman,1996-09-12,Sales
107807,Narain,Granlund,9999-01-01,Sales
107822,Hatem,Kroll,9999-01-01,Sales
107901,Munir,Honiden,9999-01-01,Sales
107924,Achilleas,Georgakopoulos,2000-08-19,Sales
107996,Licheng,Nitta,9999-01-01,Sales
107997,Masoud,Perfilyeva,9999-01-01,Sales
108023,Marke,Yetto,2000-11-05,Sales
108053,Abdelghani,Nilsson,9999-01-01,Sales
108070,Khoa,Bennis,9999-01-01,Sales
108122,Moti,Terkki,9999-01-01,Sales
108138,Berto,Middleton,9999-01-01,Sales
108153,Lene,Puppo,9999-01-01,Sales
108212,Masali,Versino,9999-01-01,Sales
108217,Mohan,Munoz,1999-10-11,Sales
108307,Diederik,Suermann,9999-01-01,Sales
108363,Aloke,Luef,9999-01-01,Sales
108367,Rimon,Rouquie,9999-01-01,Sales
108375,Greger,Ananiadou,9999-01-01,Sales
108390,Udi,Delaune,1988-05-22,Sales
108406,Patricia,Bach,1995-01-01,Sales
108420,Baruch,Pietrzykowski,9999-01-01,Sales
108440,Xiaoqiang,Conta,1997-04-29,Sales
108461,Aral,Sury,9999-01-01,Sales
108536,Fumino,Baba,9999-01-01,Sales
108541,Jordanka,Mapelli,9999-01-01,Sales
108551,Yahiko,Garnick,1999-05-16,Sales
108711,Sanjai,Kambil,1998-01-06,Sales
108729,Jiang,Vesel,9999-01-01,Sales
108763,Sadegh,Cooke,9999-01-01,Sales
108816,Volkmar,Gurbaxani,1997-03-08,Sales
108842,Giordano,Heijenga,9999-01-01,Sales
108850,Soenke,Honiden,9999-01-01,Sales
108884,Basant,Deverell,9999-01-01,Sales
108891,Bikash,Chiodo,1999-06-17,Sales
109083,Moto,Merel,9999-01-01,Sales
109101,Xianlong,Hennings,1990-02-22,Sales
109117,Arnould,Garnier,9999-01-01,Sales
109125,Adly,Piveteau,9999-01-01,Sales
109181,Rildo,Lally,1999-06-16,Sales
109189,Billie,Codenie,9999-01-01,Sales
109206,LiMin,Fontan,1996-03-12,Sales
109318,Gift,Brlek,9999-01-01,Sales
109334,Tsutomu,Alameldin,9999-01-01,Sales
109379,Ramya,Rindone,9999-01-01,Sales
109380,Kagan,Luan,9999-01-01,Sales
109457,Stevo,Rosiles,1990-04-08,Sales
109496,Mariusz,Esposito,1997-04-13,Sales
109502,Kamakshi,Langford,1996-02-29,Sales
109514,Piyawadee,Zlotek,1995-06-22,Sales
109560,Ymte,Hoogerwoord,9999-01-01,Sales
109643,Faiza,Ratzlaff,9999-01-01,Sales
109740,Jacqueline,Bahl,9999-01-01,Sales
109747,Tadahiko,Rullman,1986-04-27,Sales
109824,Aleksander,Luit,9999-01-01,Sales
109902,Kersti,Terlouw,9999-01-01,Sales
109903,Gully,Kavraki,2001-10-17,Sales
109966,Khatoun,Valette,9999-01-01,Sales
109993,Danel,Furudate,2002-06-11,Sales
109996,Dines,Gelosh,1999-04-06,Sales
111133,Hauke,Zhang,9999-01-01,Sales
200079,Candida,Riefers,9999-01-01,Sales
200116,Eben,Nivat,9999-01-01,Sales
200166,Huan,Feldmann,9999-01-01,Sales
200171,Hilari,Gyorkos,9999-01-01,Sales
200247,Chaoyi,Beznosov,9999-01-01,Sales
200289,Thodoros,Schurmann,9999-01-01,Sales
200382,Mansur,Pauthner,9999-01-01,Sales
200433,Gilbert,Bolotov,9999-01-01,Sales
200455,Aksel,Businaro,9999-01-01,Sales
200511,Duke,Gilg,9999-01-01,Sales
200564,Elrique,Kenevan,9999-01-01,Sales
200575,Izaskun,Kuzuoka,9999-01-01,Sales
200593,Kagan,Henders,2001-11-27,Sales
200612,Dannz,Veevers,9999-01-01,Sales
200618,Berna,Panienski,9999-01-01,Sales
200658,Nathan,Gire,9999-01-01,Sales
200684,Srinidhi,Cullers,1996-03-08,Sales
200714,JoAnne,Sudbeck,9999-01-01,Sales
200715,Gretta,Schwabacher,9999-01-01,Sales
200722,Nahla,Delgrande,9999-01-01,Sales
200743,Annemarie,Roohalamini,9999-01-01,Sales
200750,Jeane,Kusakabe,9999-01-01,Sales
200768,Minghong,Schmittgen,9999-01-01,Sales
200809,Arvin,Basawa,9999-01-01,Sales
200842,Nishit,Manders,1996-02-17,Sales
200880,Francesca,Matheson,9999-01-01,Sales
200951,Shalesh,Brender,9999-01-01,Sales
200956,Alassane,Kadhim,9999-01-01,Sales
200958,Khatoun,Rabehasaina,9999-01-01,Sales
200971,Ferdinand,Jullig,2002-02-17,Sales
200985,Shichao,Gecseg,2001-04-18,Sales
201007,Yonghong,Scharstein,1996-10-26,Sales
201109,Gita,Hertweck,1993-12-04,Sales
201135,Shaw,Jahnichen,9999-01-01,Sales
201141,Jiafu,Zielinski,9999-01-01,Sales
201178,Kristof,Conta,9999-01-01,Sales
201191,Kitty,Basagni,9999-01-01,Sales
201195,Torsten,Trogemann,9999-01-01,Sales
201228,Shem,Jayawardene,9999-01-01,Sales
201266,Uma,Rissanen,9999-01-01,Sales
201306,Mani,Landherr,9999-01-01,Sales
201309,Mandell,Rosiles,1990-12-30,Sales
201358,Toshimitsu,Erdmenger,9999-01-01,Sales
201362,Pradeep,Luck,9999-01-01,Sales
201426,Garnet,Sudkamp,9999-01-01,Sales
201462,Jolita,Erva,9999-01-01,Sales
201533,Saeko,Kuzuoka,1993-10-20,Sales
201544,Krister,Zaiane,9999-01-01,Sales
201547,Sampalli,Juneja,9999-01-01,Sales
201614,Mingsen,Swick,2002-07-19,Sales
201645,Gino,Olano,9999-01-01,Sales
201699,Aamod,Lorie,1987-10-16,Sales
201777,Wonhee,Perl,2001-06-27,Sales
201848,Elvis,Ebeling,9999-01-01,Sales
201878,Mani,Binding,9999-01-01,Sales
201933,Xianlong,Ranst,1998-02-18,Sales
201979,Takanari,Dymetman,2000-02-17,Sales
202013,Tremaine,Luders,9999-01-01,Sales
202014,Mara,Bernatsky,9999-01-01,Sales
202042,Margareta,Strehl,9999-01-01,Sales
202063,Xiaoqiu,Flanders,9999-01-01,Sales
202149,Pragnesh,Bridgland,9999-01-01,Sales
202223,Marit,Waschkowski,9999-01-01,Sales
202271,Josyula,Benner,9999-01-01,Sales
202310,Krister,Perko,9999-01-01,Sales
202315,Kirk,Mersereau,9999-01-01,Sales
202339,Zine,Schaaf,9999-01-01,Sales
202360,Indrajit,Jeong,9999-01-01,Sales
202372,Bernardo,Msuda,9999-01-01,Sales
202386,Nadjib,Marshall,2002-04-19,Sales
202418,Xumin,Vuskovic,9999-01-01,Sales
202437,Barna,Schaar,1999-02-21,Sales
202473,Sigeru,Perry,9999-01-01,Sales
202553,Limsoon,Krichel,9999-01-01,Sales
202605,Hercules,Merel,1995-03-08,Sales
202614,Constantino,Chleq,1999-04-02,Sales
202937,Heejo,Schlegelmilch,9999-01-01,Sales
202941,Phuoc,Sinitsyn,9999-01-01,Sales
202948,Haldon,Bruckman,9999-01-01,Sales
202971,Fun,Dayana,9999-01-01,Sales
202982,Takahito,Ritcey,9999-01-01,Sales
202996,Tze,Hutter,9999-01-01,Sales
203053,Shrikanth,Luke,9999-01-01,Sales
203069,Hidekazu,DiGiano,9999-01-01,Sales
203088,Hairong,Braunschweig,9999-01-01,Sales
203171,Marla,Angiulli,2000-10-28,Sales
203214,Paraskevi,Kilgour,9999-01-01,Sales
203216,Seongbin,Hofman,9999-01-01,Sales
203238,Fei,Zallocco,9999-01-01,Sales
203268,Uno,Poujol,9999-01-01,Sales
203305,Naftali,Huttel,9999-01-01,Sales
203309,Constantine,Tsukuda,2002-03-14,Sales
203319,Caolyn,Ramsay,2001-04-14,Sales
203342,Uta,Wissmann,9999-01-01,Sales
203364,Spyrose,Herber,9999-01-01,Sales
203385,Subhrajyoti,Maginnis,9999-01-01,Sales
203395,Leaf,Apsitis,1996-11-04,Sales
203405,Alper,Giaccio,9999-01-01,Sales
203434,Yannik,Boreale,9999-01-01,Sales
203522,Make,Biros,9999-01-01,Sales
203555,Hairong,Brlek,1992-08-13,Sales
203570,Arumugam,Walstra,2000-10-05,Sales
203577,Niteen,Glowinski,9999-01-01,Sales
203578,Vojin,Codenie,9999-01-01,Sales
203593,Leszek,Kirkerud,9999-01-01,Sales
203595,Aria,Ariola,9999-01-01,Sales
203600,Fai,Journel,9999-01-01,Sales
203631,Nakhoon,Schaaf,1993-12-09,Sales
203645,Tadahiro,Syang,9999-01-01,Sales
203656,Chinhyun,Brodal,9999-01-01,Sales
203792,Hatim,Mahmud,9999-01-01,Sales
203933,Bowen,Fortenbacher,1989-04-26,Sales
203953,Lucian,Pokrovskii,9999-01-01,Sales
204029,Shaowen,Litzkow,1993-06-30,Sales
204062,Kerhong,Fadgyas,9999-01-01,Sales
204067,Brigham,Pews,9999-01-01,Sales
204090,Brigham,Collette,9999-01-01,Sales
204104,Patricio,Usdin,9999-01-01,Sales
204110,Shaw,Kalsbeek,9999-01-01,Sales
204134,Xiaobin,Hofmeyr,9999-01-01,Sales
204142,Xiping,Valette,9999-01-01,Sales
204219,Sakthirel,Halloran,9999-01-01,Sales
204220,Xiaoshan,Bain,9999-01-01,Sales
204237,Gay,Kumaresan,9999-01-01,Sales
204287,Rayond,Rande,2002-06-01,Sales
204469,Ramya,Cmelik,9999-01-01,Sales
204679,Masaru,Marchegay,1988-08-28,Sales
204703,Sreekrishna,Spataro,9999-01-01,Sales
204757,Kensei,Vigier,1989-11-19,Sales
204919,Nakhoon,Kavvadias,9999-01-01,Sales
204923,Subhada,Raney,2001-12-30,Sales
204977,Martina,Perl,9999-01-01,Sales
205013,Sasan,Wilfing,9999-01-01,Sales
205037,Ferdinand,Speek,1996-07-03,Sales
205092,Masako,Spieker,9999-01-01,Sales
205161,Divier,Kisuki,1993-09-25,Sales
205207,Ramalingam,Borstler,9999-01-01,Sales
205251,Fai,Mullainathan,9999-01-01,Sales
205325,Serenella,Harllee,9999-01-01,Sales
205332,Gita,Baar,9999-01-01,Sales
205370,Geoffry,Marchesini,9999-01-01,Sales
205494,Gaurav,Dolinsky,2000-08-20,Sales
205537,Tadahiko,Hoppenstand,2002-01-30,Sales
205629,Guiseppe,Genin,9999-01-01,Sales
205736,Hilary,Thisen,1993-09-25,Sales
205849,Masali,Walston,9999-01-01,Sales
205890,Georgi,Chenoweth,9999-01-01,Sales
205899,Radoslaw,Mundy,9999-01-01,Sales
205918,Lihong,Ghandeharizadeh,9999-01-01,Sales
205921,Bangqing,Chartres,9999-01-01,Sales
206000,Atreye,Schapire,9999-01-01,Sales
206053,Tsuneo,Alblas,9999-01-01,Sales
206065,Garnik,Spataro,1995-01-09,Sales
206168,Serap,Matzat,9999-01-01,Sales
206181,Yagil,Benzaken,1995-02-07,Sales
206193,Kerryn,Senzako,9999-01-01,Sales
206241,Kazuhira,Danecki,9999-01-01,Sales
206277,Candida,Toyoshima,1996-09-14,Sales
206287,Visit,Valette,1991-09-08,Sales
206427,Nobuyoshi,Otillio,9999-01-01,Sales
206449,Zhonghui,Rajala,1992-05-22,Sales
206526,Hauke,Chepyzhov,9999-01-01,Sales
206576,Chenxi,Chepyzhov,9999-01-01,Sales
206578,Deborah,Onuegbe,9999-01-01,Sales
206668,Jaana,Rabejac,9999-01-01,Sales
206686,Shin,Mondadori,9999-01-01,Sales
206691,Gennady,Cincotta,1997-01-03,Sales
206697,Billie,Quaggetto,9999-01-01,Sales
206718,Koldo,Ramaiah,9999-01-01,Sales
206744,Kenton,Radivojevic,9999-01-01,Sales
206815,Insup,Frolund,9999-01-01,Sales
206847,Luise,Akazan,9999-01-01,Sales
206872,Marc,Stafford,9999-01-01,Sales
207090,Stein,Uhrig,9999-01-01,Sales
207154,Almudena,Wendorf,1999-06-17,Sales
207167,Mohd,Genin,9999-01-01,Sales
207317,Francoise,Naudin,9999-01-01,Sales
207416,Gaurav,Kuhnemann,9999-01-01,Sales
207461,Remco,Peek,1996-04-19,Sales
207512,Valeska,Basagni,9999-01-01,Sales
207518,Jeanna,Reinhart,9999-01-01,Sales
207532,Lidong,Jeansoulin,9999-01-01,Sales
207580,Parto,Harbusch,1999-05-06,Sales
207582,Giri,Langford,1989-01-29,Sales
207599,Arnd,Sundgren,1997-02-02,Sales
207661,Hairong,Leslie,9999-01-01,Sales
207679,Vasilis,Rosti,9999-01-01,Sales
207798,Munir,Gyorkos,9999-01-01,Sales
207894,Tzu,Papadias,2002-02-23,Sales
207941,Florian,Emmerich,9999-01-01,Sales
207960,Aron,Uludag,1999-03-31,Sales
208209,Kersti,Matzat,9999-01-01,Sales
208212,Bangqing,Lagarias,9999-01-01,Sales
208273,Kagan,Radhakrishnan,2001-09-12,Sales
208413,Takahira,Pena,9999-01-01,Sales
208435,Arfst,Toyoshima,9999-01-01,Sales
208436,Adhemar,Denny,9999-01-01,Sales
208463,Ipke,Pillow,9999-01-01,Sales
208483,Pradeep,Simkin,1994-09-06,Sales
208525,Adam,DiGiano,9999-01-01,Sales
208528,Sukumar,Polupanov,9999-01-01,Sales
208531,Dmitry,Peyn,9999-01-01,Sales
208546,Piyush,Garnier,9999-01-01,Sales
208612,Eckart,McDermid,1995-12-21,Sales
208638,Khatoun,Zobel,9999-01-01,Sales
208686,Gadiel,Farrag,1996-07-20,Sales
208689,Hideo,Barvinok,9999-01-01,Sales
208699,Sachio,Isaak,9999-01-01,Sales
208742,Heather,Ruther,9999-01-01,Sales
208746,Hatsukazu,Schaaf,9999-01-01,Sales
208750,Leif,Thummel,9999-01-01,Sales
208766,Masadi,Ashish,9999-01-01,Sales
208905,Chenye,Ramsey,9999-01-01,Sales
209015,Xumin,Bharadwaj,1993-07-03,Sales
209174,Kiam,Vidal,9999-01-01,Sales
209187,Shigeaki,Usery,9999-01-01,Sales
209260,Maya,Ouhyoung,1993-06-04,Sales
209356,Tesuro,Jansen,9999-01-01,Sales
209463,Arun,Masand,9999-01-01,Sales
209490,Martijn,Mundy,1996-07-19,Sales
209492,Mabo,Asmuth,2000-09-25,Sales
209654,Aksel,Stiles,9999-01-01,Sales
209752,Amabile,Gulak,9999-01-01,Sales
209771,Vitali,Muniz,9999-01-01,Sales
209778,Przemyslawa,Walstra,9999-01-01,Sales
209791,Mabhin,Garnham,9999-01-01,Sales
209829,Froduald,Rosca,9999-01-01,Sales
209872,Breannda,Kaiser,9999-01-01,Sales
209906,Joydip,Fadgyas,9999-01-01,Sales
209908,Yoshimitsu,Porenta,1997-08-28,Sales
210016,Qingxiang,Fendler,1995-04-05,Sales
210042,Alejandra,Hitomi,9999-01-01,Sales
210044,Ymte,Bergere,9999-01-01,Sales
210080,Premal,Perl,9999-01-01,Sales
210098,Mingzeng,Milicic,2002-04-20,Sales
210128,Olivera,Dayana,9999-01-01,Sales
210154,Kristine,Salverda,9999-01-01,Sales
210155,Eirik,Koblitz,9999-01-01,Sales
210172,Pantung,Haddadi,2000-07-19,Sales
210182,Patricio,Junet,1997-12-11,Sales
210269,Huan,Hitomi,2001-09-06,Sales
210301,Karoline,Suri,9999-01-01,Sales
210373,Kazuyasu,Improta,1999-08-17,Sales
210431,Giao,Diderrich,9999-01-01,Sales
210485,Mitchel,Codenie,9999-01-01,Sales
210543,Zhensheng,Terwilliger,9999-01-01,Sales
210554,Piyawadee,Beidas,9999-01-01,Sales
210558,Bokyung,Sigstam,9999-01-01,Sales
210571,Hirochika,Peot,9999-01-01,Sales
210575,Oscar,Lung,1993-09-24,Sales
210620,Anyuan,Bierman,9999-01-01,Sales
210644,Hsiangchu,Panangaden,9999-01-01,Sales
210651,Toney,Eiron,9999-01-01,Sales
